0, 1, 79, 0
0, 1, 62, 0
0, 0, 62, 192
0, 1, 62, 0
0, 1, 79, 0
0, 0, 79, 24
0, 1, 62, 0
0, 1, 79, 0
0, 0, 79, 8
0, 0, 62, 16
0, 0, 62, 168
0, 1, 62, 0
0, 1, 79, 0
0, 0, 79, 12
0, 1, 62, 0
0, 1, 67, 0
0, 0, 79, 12
0, 0, 62, 0
0, 0, 62, 180
0, 1, 62, 0
0, 1, 67, 0
0, 0, 67, 32
0, 0, 67, 160
0, 1, 62, 0
0, 1, 67, 0
0, 0, 62, 16
0, 0, 62, 176
0, 1, 62, 0
0, 1, 67, 0
0, 0, 67, 8
0, 1, 74, 0
0, 1, 79, 0
0, 0, 67, 12
0, 0, 62, 4
0, 0, 79, 176
0, 1, 74, 0
0, 1, 79, 0
0, 0, 74, 16
0, 0, 74, 176
0, 1, 74, 0
0, 1, 79, 0
0, 0, 79, 20
0, 1, 74, 172
0, 1, 79, 0
0, 0, 79, 8
0, 0, 74, 4
0, 1, 67, 0
0, 1, 62, 0
0, 0, 74, 12
0, 0, 79, 12
0, 0, 67, 168
0, 1, 67, 0
0, 1, 62, 0
0, 0, 62, 20
0, 1, 67, 0
0, 1, 62, 0
0, 0, 67, 16
0, 0, 62, 16
0, 0, 62, 160
0, 0, 67, 0
0, 1, 67, 0
0, 1, 62, 0
0, 1, 62, 0
0, 1, 79, 0
0, 0, 62, 12
0, 0, 67, 8
0, 0, 79, 172
0, 0, 62, 0
0, 1, 79, 0
0, 1, 62, 0
0, 0, 62, 192
0, 1, 79, 0
0, 1, 62, 0
0, 0, 79, 16
0, 0, 62, 176
0, 0, 79, 0
0, 1, 79, 0
0, 1, 62, 0
0, 1, 67, 0
0, 1, 62, 0
0, 0, 62, 16
0, 0, 79, 0
0, 0, 62, 176
0, 0, 67, 0
0, 1, 67, 0
0, 1, 62, 0
0, 0, 62, 192
0, 1, 67, 0
0, 1, 62, 0
0, 0, 67, 20
0, 0, 67, 172
0, 1, 67, 0
0, 1, 62, 0
0, 0, 62, 16
0, 1, 79, 0
0, 1, 74, 0
0, 0, 62, 16
0, 0, 67, 0
0, 0, 79, 176
0, 1, 79, 0
0, 1, 74, 0
0, 0, 74, 16
0, 0, 74, 176
0, 0, 79, 0
0, 1, 79, 0
0, 1, 74, 0
0, 0, 74, 192
0, 0, 79, 0
0, 1, 79, 0
0, 1, 74, 0
0, 1, 62, 0
0, 1, 67, 0
0, 0, 74, 12
0, 0, 79, 4
0, 0, 67, 176
0, 1, 62, 0
0, 1, 67, 0
0, 0, 62, 16
0, 0, 62, 176
0, 1, 62, 0
0, 1, 67, 0
0, 0, 67, 12
0, 0, 67, 180
0, 1, 62, 0
0, 1, 67, 0
0, 0, 62, 12
0, 1, 67, 0
0, 1, 70, 0
0, 0, 67, 32
0, 0, 62, 0
0, 1, 69, 2288
0, 1, 65, 16
0, 0, 67, 48
0, 0, 70, 16
0, 1, 63, 2992
0, 1, 60, 16
0, 1, 67, 0
0, 0, 69, 32
0, 0, 65, 16
0, 1, 60, 3008
0, 1, 69, 16
0, 1, 66, 16
0, 0, 67, 16
0, 0, 63, 0
0, 0, 60, 32
0, 1, 67, 3008
0, 1, 70, 0
0, 0, 66, 32
0, 0, 69, 0
0, 0, 60, 0
0, 1, 69, 3024
0, 1, 65, 16
0, 0, 67, 48
0, 0, 70, 16
0, 1, 63, 2992
0, 1, 60, 16
0, 1, 67, 0
0, 0, 69, 32
0, 0, 65, 16
0, 1, 60, 3008
0, 1, 69, 16
0, 1, 66, 16
0, 0, 67, 16
0, 0, 63, 0
0, 0, 60, 32
0, 0, 66, 3040
0, 0, 69, 0
0, 0, 60, 0
0, 0, 0, 65535
0, 1, 67, 9697
0, 1, 70, 0
0, 1, 69, 3056
0, 1, 65, 16
0, 0, 67, 48
0, 0, 70, 16
0, 1, 63, 2992
0, 1, 60, 16
0, 1, 67, 0
0, 0, 69, 32
0, 0, 65, 16
0, 1, 60, 3008
0, 1, 69, 16
0, 1, 66, 16
0, 0, 67, 16
0, 0, 63, 0
0, 0, 60, 32
0, 1, 67, 3008
0, 1, 70, 0
0, 0, 66, 32
0, 0, 69, 0
0, 0, 60, 0
0, 1, 69, 3024
0, 1, 65, 16
0, 0, 67, 48
0, 0, 70, 16
0, 1, 63, 2992
0, 1, 60, 16
0, 1, 67, 0
0, 0, 69, 32
0, 0, 65, 16
0, 1, 60, 3008
0, 1, 69, 16
0, 1, 66, 16
0, 0, 67, 16
0, 0, 63, 0
0, 0, 60, 32
0, 0, 66, 3040
0, 0, 69, 0
0, 0, 60, 0
0, 1, 38, 33760
0, 1, 67, 0
0, 1, 65, 752
0, 0, 67, 80
0, 1, 63, 688
0, 0, 38, 64
0, 0, 65, 16
0, 1, 62, 704
0, 0, 63, 64
0, 1, 60, 704
0, 0, 62, 64
0, 1, 58, 688
0, 0, 60, 80
0, 1, 57, 704
0, 0, 58, 64
0, 1, 55, 688
0, 0, 57, 80
0, 1, 53, 688
0, 0, 55, 64
0, 1, 51, 704
0, 0, 53, 96
0, 1, 38, 688
0, 1, 67, 0
0, 0, 51, 128
0, 1, 65, 624
0, 0, 67, 80
0, 1, 63, 688
0, 0, 38, 64
0, 0, 65, 16
0, 1, 62, 704
0, 0, 63, 64
0, 1, 60, 704
0, 0, 62, 64
0, 1, 58, 688
0, 0, 60, 80
0, 1, 57, 704
0, 0, 58, 64
0, 1, 55, 688
0, 0, 57, 80
0, 1, 53, 688
0, 0, 55, 64
0, 1, 51, 704
0, 0, 53, 96
0, 1, 38, 672
0, 1, 43, 0
0, 1, 50, 16
